Interaction,Gene1 Name,Gene1 Interface Length,Gene1 Length,Gene1 Interface Mutation Count,Gene1 Mutation Count,Gene2 Name,Gene2 Interface Length,Gene2 Length,Gene2 Interface Mutation Count,Gene2 Mutation Count,P Value
BMI1	BMI1,BMI1,4,39,1,35,BMI1,4,39,1,35,0.995382
NOTCH1	JAG1,NOTCH1,13,120,0,7,JAG1,14,117,1,18,0.951385
ITGA4	YWHAZ,ITGA4,8,8,0,7,YWHAZ,21,229,3,18,0.605145
BMP2	ACVR2B,BMP2,23,104,4,38,ACVR2B,19,93,1,34,0.999779
FGA	FGB,FGA,45,74,0,3,FGB,43,308,3,15,0.819612
KPNA1	NUP50,KPNA1,70,426,2,8,NUP50,37,51,1,8,0.730971
BMP2	ACVR2A,BMP2,19,104,4,38,ACVR2A,20,93,0,4,0.977623
CDH5	CTNNB1,CDH5,50,68,0,40,CTNNB1,91,521,5,9,0.995812
MAP2K5	MAP3K3,MAP2K5,14,92,1,22,MAP3K3,14,82,0,26,0.999780
HLA-DOA	HLA-DOB,HLA-DOA,66,181,0,6,HLA-DOB,55,189,7,21,0.829860
MAP4K4	MINK1,MAP4K4,40,304,1,29,MINK1,42,295,0,8,0.995691
DDX39A	DDX39B,DDX39A,17,207,1,22,DDX39B,20,207,2,21,0.751550
DDX39A	DDX39A,DDX39A,17,207,1,22,DDX39A,17,207,1,22,0.886260
JAM3	JAM3,JAM3,20,88,5,29,JAM3,20,88,5,29,0.878176
CTSL	CTSL,CTSL,13,220,4,34,CTSL,13,220,4,34,0.046796
UBE2L3	WWP1,UBE2L3,20,151,2,9,WWP1,27,373,0,2,0.258816
UBE2G2	RNF111,UBE2G2,9,150,2,6,RNF111,8,43,0,1,0.120984
PPP1CB	PPP2R5C,PPP1CB,18,276,2,10,PPP2R5C,22,403,3,41,0.180264
CKS1B	CKS1B,CKS1B,11,71,2,7,CKS1B,11,71,2,7,0.159884
FLNA	ITGB7,FLNA,22,94,0,7,ITGB7,13,14,1,43,1.000000
PRKAG1	PRKAA2,PRKAG1,42,300,2,17,PRKAA2,26,441,0,4,0.586434
COL4A1	COL4A2,COL4A1,61,228,0,2,COL4A2,53,225,1,11,0.976916
F2	F2RL3,F2,22,251,0,5,F2RL3,7,9,1,26,0.974426
CNTF	CNTF,CNTF,19,130,1,3,CNTF,19,130,1,3,0.214516
S100B	AGER,S100B,14,90,3,10,AGER,8,9,0,3,0.577598
MRPL43	MRPL13,MRPL43,15,148,1,8,MRPL13,25,177,2,11,0.419853
RAD1	RAD9A,RAD1,18,263,0,5,RAD9A,20,265,1,18,0.820556
REV3L	MAD2L2,REV3L,18,23,0,4,MAD2L2,40,198,3,10,0.753249
PRKAG1	PRKAA1,PRKAG1,38,302,2,17,PRKAA1,25,442,0,14,0.750961
GTF2F2	GTF2F1,GTF2F2,54,118,3,13,GTF2F1,54,154,0,5,0.991216
UBB	HIST1H2BI,UBB,7,76,1,5,HIST1H2BI,6,100,0,20,0.853150
MAPK9	MAPKAPK5,MAPK9,94,354,7,30,MAPKAPK5,97,354,4,26,0.921313
UBC	POLI,UBC,22,76,0,2,POLI,23,45,1,8,0.990444
UQCRC2	UQCRC1,UQCRC2,50,422,2,19,UQCRC1,63,446,3,20,0.586019
JUP	CTNNBIP1,JUP,50,520,2,27,CTNNBIP1,31,70,2,8,0.726682
SMC1A	SMC3,SMC1A,66,159,1,11,SMC3,61,163,0,8,0.999927
RAB32	ANKRD27,RAB32,17,177,4,16,ANKRD27,18,167,0,16,0.412809
RNF103	UBE2D1,RNF103,11,55,0,6,UBE2D1,15,147,1,11,0.903896
DPYSL4	DPYSL2,DPYSL4,33,476,2,28,DPYSL2,33,477,1,18,0.626051
UBA52	HDAC6,UBA52,9,40,1,12,HDAC6,17,85,0,17,0.998844
MAPK14	PAK6,MAPK14,23,281,2,22,PAK6,26,253,1,21,0.767819
MAPK8	BMPR2,MAPK8,94,295,4,19,BMPR2,63,295,2,8,0.763075
RNF103	UBE2D3,RNF103,12,55,0,6,UBE2D3,16,147,1,19,0.976015
PCBP2	PCBP2,PCBP2,22,72,1,12,PCBP2,22,72,1,12,0.998171
STK11	STRADA,STK11,21,285,0,4,STRADA,20,311,1,29,0.904821
KIF3B	KIF3B,KIF3B,19,323,1,7,KIF3B,19,323,1,7,0.197590
WDR5	SETD1B,WDR5,25,304,1,19,SETD1B,7,7,0,13,0.969026
PIK3R1	CRK,PIK3R1,9,14,0,8,CRK,11,49,1,15,0.999847
MRPL49	MRPL4,MRPL49,16,129,1,10,MRPL4,23,250,0,4,0.781347
MED18	MED17,MED18,19,187,0,20,MED17,16,107,1,33,0.998791
POLR2K	POLR2L,POLR2K,8,44,1,5,POLR2L,5,67,0,2,0.581860
CBX4	CBX8,CBX4,7,60,0,13,CBX8,8,58,1,43,0.999506
RAB14	RBSN,RAB14,18,161,1,15,RBSN,19,51,0,0,0.943697
RAC2	RAC2,RAC2,8,179,1,15,RAC2,8,179,1,15,0.390269
CTSZ	CTSZ,CTSZ,48,275,3,16,CTSZ,48,275,3,16,0.495176
NR5A2	NRIP1,NR5A2,13,195,0,1,NRIP1,8,10,1,25,0.939791
MRPL34	MRPL47,MRPL34,13,43,1,4,MRPL47,10,176,0,8,0.735915
SUMO1	DAXX,SUMO1,20,97,1,8,DAXX,10,20,0,6,0.984200
BTLA	TNFRSF14,BTLA,21,107,2,15,TNFRSF14,24,100,1,13,0.960336
UBE2D3	MIB1,UBE2D3,15,146,1,19,MIB1,14,51,0,30,0.999591
PARK2	UBC,PARK2,7,72,1,52,UBC,7,76,0,2,0.995328
NRAS	RASA1,NRAS,30,166,197,209,RASA1,38,320,0,3,0.000000
SPOP	PTEN,SPOP,15,141,24,24,PTEN,7,7,0,9,0.000000
PLK1	NEK9,PLK1,9,174,0,45,NEK9,9,127,1,46,0.996344
MAP2K6	MAP2K6,MAP2K6,51,279,8,30,MAP2K6,51,279,8,30,0.069721
GRB2	CBLB,GRB2,11,53,0,23,CBLB,7,8,3,44,1.000000
HUS1	RAD9A,HUS1,19,269,1,20,RAD9A,20,265,0,18,0.943969
RAB6A	RAB7A,RAB6A,22,157,1,3,RAB7A,22,167,3,8,0.050861
PRKAA1	PRKAB1,PRKAA1,99,441,2,14,PRKAB1,84,186,4,14,0.868672
BCKDHA	BCKDHB,BCKDHA,48,374,3,9,BCKDHB,49,332,4,29,0.261412
BCKDHA	BCKDHA,BCKDHA,81,374,1,9,BCKDHA,81,374,1,9,0.926151
UBE2N	RNF125,UBE2N,14,136,2,18,RNF125,12,41,2,16,0.756333
ADRB2	HTR4,ADRB2,12,309,1,38,HTR4,13,299,1,43,0.850857
ARHGDIA	RAC3,ARHGDIA,41,200,3,12,RAC3,33,184,5,11,0.059380
ARHGDIA	RAC1,ARHGDIA,45,186,0,12,RAC1,31,189,6,42,0.974665
TXNRD1	TXNRD1,TXNRD1,88,494,9,55,TXNRD1,88,494,9,55,0.692165
UBE2D3	XIAP,UBE2D3,13,146,1,19,XIAP,14,58,1,19,0.969145
GNB1	PDCL,GNB1,62,340,0,4,PDCL,51,227,2,11,0.831239
F11R	F11R,F11R,13,209,2,32,F11R,13,209,2,32,0.568981
GRB2	GRB10,GRB2,38,98,3,23,GRB10,46,83,2,9,0.999949
HLA-C	HLA-E,HLA-C,9,9,0,12,HLA-E,37,276,5,21,0.633998
CBLB	ASAP1,CBLB,7,11,3,44,ASAP1,11,49,0,12,0.999999
GNAI1	RGS1,GNAI1,19,317,2,29,RGS1,24,132,5,35,0.415373
H2AFX	HLA-G,H2AFX,9,9,0,12,HLA-G,40,275,1,9,0.981261
MATK	MATK,MATK,12,97,2,53,MATK,12,97,2,53,0.999442
POLB	XRCC1,POLB,16,194,1,17,XRCC1,22,151,2,17,0.738875
IL4	IL2RG,IL4,14,126,1,12,IL2RG,16,194,0,6,0.829994
SORBS3	ABL1,SORBS3,17,47,1,38,ABL1,15,46,0,5,1.000000
KCTD1	KCTD15,KCTD1,22,105,3,22,KCTD15,23,107,3,16,0.846477
DCTN1	MAPRE1,DCTN1,10,74,0,38,MAPRE1,11,64,1,18,0.999903
TNFRSF6B	TNFRSF6B,TNFRSF6B,13,167,1,17,TNFRSF6B,13,167,1,17,0.753924
HSP90AB1	SUGT1,HSP90AB1,15,213,2,29,SUGT1,14,88,2,25,0.776589
JUN	RELA,JUN,13,52,3,22,RELA,14,166,1,23,0.824808
UBE2N	RNF130,UBE2N,12,136,2,18,RNF130,12,43,1,16,0.852409
EIF4G2	EIF4A2,EIF4G2,27,235,1,1,EIF4A2,25,383,1,19,0.510798
H2AFZ	VPS72,H2AFZ,33,89,0,7,VPS72,27,51,2,17,0.999972
RAD23A	NGLY1,RAD23A,21,60,1,7,NGLY1,18,286,0,1,0.615852
PTPN1	PTPN1,PTPN1,10,275,1,23,PTPN1,10,275,1,23,0.502150
SDCBP	SDCBP,SDCBP,6,74,1,20,SDCBP,6,74,1,20,0.846139
SEMA4A	PLXNB3,SEMA4A,32,414,2,47,PLXNB3,38,375,0,14,0.976009
PGF	PGF,PGF,32,100,4,16,PGF,32,100,4,16,0.851061
TNFSF13B	TNFSF13B,TNFSF13B,22,144,3,21,TNFSF13B,22,144,3,21,0.636306
CDK6	CDK6,CDK6,35,293,3,19,CDK6,35,293,3,19,0.298344
CCNA2	CDC6,CCNA2,17,260,0,6,CDC6,12,12,2,37,0.951895
H3F3A	NSD3,H3F3A,6,6,3,14,NSD3,20,98,0,0,0.718872
CNOT4	UBE2D3,CNOT4,15,47,0,8,UBE2D3,12,144,1,19,0.983674
TNFSF14	TNFRSF6B,TNFSF14,11,139,1,37,TNFRSF6B,12,164,1,17,0.923460
PHF21A	PHF21A,PHF21A,16,60,1,29,PHF21A,16,60,1,29,1.000000
IGF1	INSR,IGF1,10,47,0,28,INSR,10,309,1,23,0.947597
TRAPPC6B	TRAPPC6B,TRAPPC6B,27,143,1,8,TRAPPC6B,27,143,1,8,0.833937
ERBB2	PIK3R3,ERBB2,5,253,0,14,PIK3R3,7,75,1,18,0.696594
CSF2RB	CSF2RB,CSF2RB,114,397,5,33,CSF2RB,114,397,5,33,0.996791
VCP	AMFR,VCP,23,161,1,13,AMFR,14,19,1,21,0.996080
POLR2D	POLR2G,POLR2D,39,129,1,10,POLR2G,43,171,3,8,0.767493
CDC42	CDC42EP3,CDC42,22,171,2,18,CDC42EP3,18,25,2,24,0.982027
SYN3	SYN3,SYN3,43,298,2,7,SYN3,43,298,2,7,0.131693
NR2F6	RXRA,NR2F6,25,226,0,13,RXRA,23,238,15,43,0.000431
BMI1	RING1,BMI1,51,97,10,35,RING1,48,100,2,19,0.999994
RNF8	MDC1,RNF8,42,71,1,10,MDC1,42,69,0,5,0.999999
FLT3	SYK,FLT3,39,344,0,18,SYK,48,265,2,42,0.998942
PRKAA1	PRKAG3,PRKAA1,35,461,1,14,PRKAG3,41,300,2,15,0.564109
UBE2E1	TRIM39,UBE2E1,17,143,2,13,TRIM39,13,70,0,14,0.909961
DYNLRB1	DYNLRB1,DYNLRB1,28,86,7,15,DYNLRB1,28,86,7,15,0.075565
CTLA4	AP2M1,CTLA4,9,10,1,7,AP2M1,20,219,1,31,0.962071
CALM2	CACNA1S,CALM2,44,146,3,10,CACNA1S,19,21,0,13,0.997996
LALBA	B4GALT1,LALBA,14,123,4,17,B4GALT1,13,273,0,4,0.050853
APOA4	APOA4,APOA4,122,241,15,40,APOA4,122,241,15,40,0.993249
WAS	RAC3,WAS,34,59,2,36,RAC3,32,179,1,11,0.999958
KLRK1	MICA,KLRK1,16,128,0,29,MICA,13,275,2,25,0.908056
UBE2G2	AMFR,UBE2G2,32,164,3,6,AMFR,16,28,1,21,0.933400
UBE2D3	RING1,UBE2D3,16,146,1,19,RING1,14,106,1,19,0.950339
CCNE2	CDK2,CCNE2,50,270,6,30,CDK2,46,297,3,16,0.374664
ARAF	MAP2K1,ARAF,44,273,0,6,MAP2K1,41,317,4,46,0.953152
ARAF	MAP2K2,ARAF,33,273,0,6,MAP2K2,39,321,3,32,0.855388
EGFR	FGR,EGFR,5,257,0,7,FGR,7,263,1,18,0.442161
AURKA	CDK8,AURKA,73,251,1,22,CDK8,45,310,1,18,0.999079
CALM2	CACNA1C,CALM2,45,144,2,10,CACNA1C,16,18,0,9,0.998425
UBE2D2	RING1,UBE2D2,15,146,0,4,RING1,16,106,1,19,0.951156
ILK	CASP8,ILK,17,98,2,24,CASP8,10,147,0,50,0.998203
CASP1	CASP1,CASP1,8,173,2,48,CASP1,8,173,2,48,0.653233
NR3C1	RXRB,NR3C1,30,197,0,2,RXRB,33,201,1,29,0.995214
SNRPB2	SNRPA1,SNRPB2,22,93,2,12,SNRPA1,25,174,2,13,0.664450
CRABP2	CRABP2,CRABP2,12,137,2,15,CRABP2,12,137,2,15,0.266056
YES1	PTK2,YES1,16,267,2,42,PTK2,12,272,0,23,0.857698
TNFSF14	TNFRSF14,TNFSF14,21,150,6,37,TNFRSF14,17,106,0,13,0.771647
TNFSF10	TNFSF10,TNFSF10,33,149,1,30,TNFSF10,33,149,1,30,0.999995
SMAD1	SMAD1,SMAD1,29,198,1,25,SMAD1,29,198,1,25,0.996513
ARF1	ARFGAP1,ARF1,26,289,0,6,ARFGAP1,26,289,1,25,0.946198
STAT3	PIK3R3,STAT3,29,91,1,9,PIK3R3,26,75,0,18,0.999981
TGFBR1	TGFBR1,TGFBR1,23,326,1,3,TGFBR1,23,326,1,3,0.061690
AURKB	INCENP,AURKB,43,253,8,27,INCENP,29,43,0,44,0.998252
MLX	MLX,MLX,44,91,5,25,MLX,44,91,5,25,0.999992
P4HA1	P4HA1,P4HA1,91,236,6,40,P4HA1,91,236,6,40,0.999999
PRKCZ	PARD6A,PRKCZ,15,83,1,21,PARD6A,14,82,0,5,0.993432
PRKCZ	PARD6B,PRKCZ,15,83,1,21,PARD6B,14,80,0,19,0.999605
HSD17B10	HSD17B10,HSD17B10,53,255,2,11,HSD17B10,53,255,2,11,0.700045
SMAD1	SMAD5,SMAD1,35,198,2,25,SMAD5,31,197,3,18,0.866908
TXN	TXNRD1,TXN,15,105,0,6,TXNRD1,11,494,2,55,0.748526
MCF2L	CDC42,MCF2L,48,342,0,23,CDC42,34,187,5,18,0.782929
SRC	ROR1,SRC,26,273,1,31,ROR1,27,276,1,8,0.901433
CDKN2C	CDKN2C,CDKN2C,8,156,1,16,CDKN2C,8,156,1,16,0.493584
HLA-A	CDC25B,HLA-A,32,275,3,8,CDC25B,9,9,0,4,0.244964
VCP	UBXN1,VCP,3,64,1,13,UBXN1,7,84,0,0,0.597259
MAPK1	TNIK,MAPK1,35,289,2,34,TNIK,51,265,0,1,0.979730
CCNA2	CDK2,CCNA2,37,257,0,6,CDK2,38,296,2,16,0.819696
BRAF	KSR2,BRAF,29,276,0,5,KSR2,26,276,1,25,0.957094
CDK6	CDC37,CDK6,23,209,2,19,CDC37,17,132,1,25,0.902773
BRAF	KSR1,BRAF,28,276,0,5,KSR1,26,278,2,15,0.593658
H2AFV	H2AFV,H2AFV,7,107,1,21,H2AFV,7,107,1,21,0.770185
BMP2	HFE2,BMP2,12,105,1,38,HFE2,16,72,0,28,0.999988
GDI1	RAB1A,GDI1,32,426,3,29,RAB1A,30,187,0,14,0.823781
PADI3	PADI3,PADI3,49,659,1,5,PADI3,49,659,1,5,0.167265
PSMC4	PSMD2,PSMC4,22,333,6,27,PSMD2,24,851,0,5,0.001303
INSL5	INSL5,INSL5,15,21,4,14,INSL5,15,21,4,14,1.000000
AP1B1	AP1M1,AP1B1,101,570,6,57,AP1M1,88,422,2,11,0.960933
RANBP2	SUMO1,RANBP2,12,61,0,2,SUMO1,18,78,2,8,0.670076
PRKCE	RPS6KA2,PRKCE,65,325,0,26,RPS6KA2,60,322,1,3,0.998022
PDGFRB	PTPRK,PDGFRB,11,86,1,19,PTPRK,10,83,0,17,0.991576
CTSB	CTSB,CTSB,44,47,2,22,CTSB,44,47,2,22,1.000000
PSMC4	PSMC1,PSMC4,63,255,1,27,PSMC1,56,254,3,22,0.998603
RHOC	DAAM1,RHOC,19,170,4,14,DAAM1,29,180,0,23,0.765935
PSMC4	PSMC6,PSMC4,51,255,0,27,PSMC6,56,253,3,8,0.986614
PSMC4	PSMC5,PSMC4,56,255,0,27,PSMC5,55,254,2,6,0.996958
PSMD11	PSMD14,PSMD11,86,373,6,33,PSMD14,58,282,3,12,0.682516
VTA1	CHMP5,VTA1,34,159,3,19,CHMP5,31,40,1,14,0.998358
UBE2D1	MIB1,UBE2D1,15,146,1,11,MIB1,13,51,0,30,0.998137
GNB5	GNG7,GNB5,60,341,7,30,GNG7,42,59,5,10,0.310632
RORA	NRIP1,RORA,13,250,1,23,NRIP1,7,9,0,25,0.978879
BNIP3L	BNIP3L,BNIP3L,17,44,1,9,BNIP3L,17,44,1,9,0.998123
PPP5C	PPP5C,PPP5C,22,325,2,42,PPP5C,22,325,2,42,0.828205
CGA	FSHB,CGA,53,89,6,14,FSHB,56,107,6,20,0.994709
SMAD9	SMAD2,SMAD9,37,203,2,28,SMAD2,28,202,1,27,0.995640
SMAD9	SMAD4,SMAD9,32,198,2,28,SMAD4,25,233,2,23,0.919136
XRCC1	POLL,XRCC1,21,151,2,17,POLL,18,195,0,4,0.702349
HLA-B	VIPR1,HLA-B,40,276,2,7,VIPR1,9,9,0,11,0.841241
RXRA	NR4A1,RXRA,23,234,1,43,NR4A1,17,183,0,20,0.998258
RXRA	NR4A2,RXRA,8,81,1,43,NR4A2,8,79,0,13,0.997261
ESR1	NR0B2,ESR1,53,198,1,4,NR0B2,47,167,0,14,0.996858
ERCC1	ERCC4,ERCC1,24,79,1,11,ERCC4,25,62,0,5,0.998921
VWF	GP1BA,VWF,24,202,0,4,GP1BA,33,266,1,41,0.997104
NR1I2	NR1I2,NR1I2,20,278,3,33,NR1I2,20,278,3,33,0.338197
MAPK1	MKNK1,MAPK1,27,350,17,34,MKNK1,13,17,0,6,0.000000
ATG4A	MAP1LC3B,ATG4A,41,336,0,1,MAP1LC3B,28,116,2,8,0.409693
RHOQ	CDC42EP3,RHOQ,23,171,2,16,CDC42EP3,24,38,2,24,0.987998
CHMP6	VPS4A,CHMP6,11,12,3,15,VPS4A,21,73,0,25,0.999998
PLXNB1	SEMA4A,PLXNB1,39,405,0,8,SEMA4A,34,414,2,47,0.962418
ABL1	ABI1,ABL1,34,47,0,5,ABI1,32,45,1,35,1.000000
ITGB4	ITGA6,ITGB4,38,343,1,13,ITGA6,47,607,0,4,0.796777
C1QB	C1QC,C1QB,30,132,4,25,C1QC,28,129,5,32,0.912488
CDCA8	INCENP,CDCA8,20,62,1,17,INCENP,23,45,0,44,1.000000
CD47	CD47,CD47,50,115,2,9,CD47,50,115,2,9,0.983472
ERCC1	ERCC1,ERCC1,21,79,1,11,ERCC1,21,79,1,11,0.989996
HSPA8	BAG1,HSPA8,24,377,3,45,BAG1,23,112,1,9,0.774935
AZGP1	AZGP1,AZGP1,18,270,1,36,AZGP1,18,270,1,36,0.957242
HNRNPC	HLA-B,HNRNPC,8,8,0,23,HLA-B,34,274,2,7,0.950484
DDX58	UBA52,DDX58,14,188,0,1,UBA52,16,73,2,12,0.450321
HDAC4	YWHAG,HDAC4,8,9,0,5,YWHAG,25,229,3,16,0.572510
DPY30	DPY30,DPY30,29,52,1,5,DPY30,29,52,1,5,0.996100
STX4	STX3,STX4,27,66,4,22,STX3,28,67,2,10,0.998236
XPC	XPC,XPC,9,16,1,17,XPC,9,16,1,17,1.000000
STX4	STX4,STX4,27,66,5,22,STX4,27,66,5,22,0.996535
STX4	STX5,STX4,8,62,1,22,STX5,9,57,0,11,0.993823
GABBR2	GABBR1,GABBR2,21,39,0,14,GABBR1,22,35,1,16,1.000000
BMPR1A	BMPR1A,BMPR1A,10,88,1,32,BMPR1A,10,88,1,32,0.995915
SNRPE	SNRPE,SNRPE,12,64,1,13,SNRPE,12,64,1,13,0.968340
NRIP1	ESR2,NRIP1,7,10,1,25,ESR2,12,233,0,33,0.991103
NOG	NOG,NOG,33,199,1,13,NOG,33,199,1,13,0.944688
CSNK1D	CCNA1,CSNK1D,9,238,5,22,CCNA1,6,117,0,9,0.009130
RALA	RALBP1,RALA,23,177,0,5,RALBP1,18,54,1,29,0.998697
MAPK8	DUSP16,MAPK8,18,320,1,19,DUSP16,20,141,0,50,0.997357
MAPK8	DUSP10,MAPK8,20,355,1,19,DUSP10,22,140,0,24,0.977910
RPS2	RPS9,RPS2,11,222,0,11,RPS9,10,179,1,11,0.693759
TNFSF14	TNFSF14,TNFSF14,23,120,2,37,TNFSF14,23,120,2,37,0.999850
ASNA1	ASNA1,ASNA1,17,316,3,24,ASNA1,17,316,3,24,0.042941
UBE2K	RNF125,UBE2K,13,140,1,10,RNF125,13,41,2,16,0.742648
LYN	KIT,LYN,47,272,4,29,KIT,37,367,0,3,0.621620
UBE2A	RAD18,UBE2A,27,149,6,17,RAD18,13,21,0,9,0.597043
UBE2D1	RNF25,UBE2D1,42,146,3,11,RNF25,35,127,1,23,0.994064
NFKB1	NFKBIA,NFKB1,18,107,1,1,NFKBIA,15,213,3,23,0.230600
BIRC5	CDCA8,BIRC5,37,137,2,5,CDCA8,29,62,0,17,0.998317
KLRK1	RAET1L,KLRK1,16,126,1,29,RAET1L,11,175,2,13,0.739363
DDB1	DDB2,DDB1,69,1140,1,6,DDB2,67,402,3,8,0.029469
NFRKB	UCHL5,NFRKB,52,114,0,8,UCHL5,57,296,1,18,0.999676
AP2B1	AP2M1,AP2B1,80,571,0,13,AP2M1,78,435,7,31,0.548721
NUAK1	LATS1,NUAK1,43,266,2,13,LATS1,45,333,0,3,0.704499
PTH	PTH,PTH,9,34,1,15,PTH,9,34,1,15,0.998837
TCN2	CD320,TCN2,23,399,0,40,CD320,22,79,2,19,0.979120
RAC1	HMHA1,RAC1,24,173,8,42,HMHA1,34,197,1,41,0.919209
APC	CTNNB1,APC,14,15,0,5,CTNNB1,35,510,5,9,0.006894
NPAS2	ARNT2,NPAS2,20,102,1,8,ARNT2,23,106,1,15,0.966007
UBE2D1	RNF43,UBE2D1,13,137,1,11,RNF43,13,41,0,9,0.957492
UBE2M	UBA3,UBE2M,21,160,0,11,UBA3,29,92,1,9,0.988005
ALDH3A1	ALDH3A1,ALDH3A1,110,447,2,8,ALDH3A1,110,447,2,8,0.580798
DIAPH1	DIAPH1,DIAPH1,92,443,1,12,DIAPH1,92,443,1,12,0.972682
SNRPF	LSM5,SNRPF,16,71,1,2,LSM5,23,75,1,3,0.403270
UBE2D1	XIAP,UBE2D1,14,146,1,11,XIAP,13,58,1,19,0.921180
NR1H3	NCOA1,NR1H3,18,226,1,24,NCOA1,13,15,1,5,0.902596
SNRPF	LSM7,SNRPF,21,67,0,2,LSM7,25,79,2,4,0.611786
HDAC4	YWHAZ,HDAC4,8,9,0,5,YWHAZ,22,229,2,18,0.805285
ALYREF	ALYREF,ALYREF,25,84,2,13,ALYREF,25,84,2,13,0.972502
ANKRD28	TNKS,ANKRD28,42,187,2,17,TNKS,47,240,0,15,0.994679
NEFL	VIM,NEFL,57,107,0,0,VIM,54,105,4,42,1.000000
GCG	GLP1R,GCG,12,28,1,32,GLP1R,18,100,0,20,0.999999
VPS4B	VPS4A,VPS4B,44,244,6,34,VPS4A,43,264,5,25,0.430931
HCRT	HLA-DQB1,HCRT,13,20,0,4,HLA-DQB1,20,181,5,22,0.427887
LSM6	SNRPD2,LSM6,19,66,1,2,SNRPD2,21,107,1,15,0.930027
CHEK2	PLK1,CHEK2,39,268,4,23,PLK1,37,225,1,45,0.985325
STX16	NAPB,STX16,14,60,2,30,NAPB,15,274,2,21,0.656668
UBE2M	NEDD8,UBE2M,8,176,2,11,NEDD8,6,76,0,7,0.264141
STIM1	ORAI1,STIM1,16,82,0,8,ORAI1,12,23,1,26,0.999974
UBE2I	RAD18,UBE2I,26,146,2,11,RAD18,12,21,0,9,0.960575
MEF2C	MEF2C,MEF2C,62,90,2,5,MEF2C,62,90,2,5,0.986862
SMAD3	SMURF1,SMAD3,11,12,0,35,SMURF1,17,30,1,7,1.000000
PAK4	CDC42,PAK4,5,35,0,31,CDC42,5,177,4,18,0.199476
LATS1	NF2,LATS1,14,22,0,3,NF2,20,295,1,20,0.926426
RAB4A	RABEP1,RAB4A,11,161,2,17,RABEP1,7,53,0,1,0.454357
HIST1H3E	SETD7,HIST1H3E,8,10,3,24,SETD7,26,250,1,25,0.898233
SCNN1A	NEDD4L,SCNN1A,8,11,1,50,NEDD4L,10,38,0,2,1.000000
HLA-A	HMHA1,HLA-A,33,274,3,8,HMHA1,9,9,0,41,0.982743
FCGR2A	FCGR2A,FCGR2A,11,171,1,24,FCGR2A,11,171,1,24,0.823228
ID1	HES1,ID1,18,39,2,10,HES1,19,45,2,18,0.999839
SNAP25	SNAP25,SNAP25,4,62,1,31,SNAP25,4,62,1,31,0.915561
RAF1	RRAS,RAF1,12,76,1,26,RRAS,12,163,1,10,0.888816
PSMA6	PSMB7,PSMA6,14,244,2,18,PSMB7,11,220,0,9,0.431177
EGFR	NTRK2,EGFR,16,262,0,7,NTRK2,16,275,1,39,0.940764
RAD51C	RAD51,RAD51C,12,262,1,8,RAD51,10,305,0,24,0.718142
EPAS1	ARNT2,EPAS1,155,335,2,24,ARNT2,123,367,4,15,0.999746
RAF1	RAF1,RAF1,29,264,2,26,RAF1,29,264,2,26,0.837120
PIK3R1	PIK3CA,PIK3R1,77,227,1,8,PIK3CA,82,999,1,12,0.752602
PIK3R1	PIK3CB,PIK3R1,91,277,0,8,PIK3CB,88,1031,1,6,0.872589
HNRNPA1	HNRNPA1,HNRNPA1,6,75,2,34,HNRNPA1,6,75,2,34,0.803151
PRMT1	PRMT1,PRMT1,38,313,1,11,PRMT1,38,313,1,11,0.765725
MBL2	MBL2,MBL2,15,141,8,42,MBL2,15,141,8,42,0.014969
UBE2C	ANAPC4,UBE2C,4,162,0,7,ANAPC4,3,730,1,17,0.172283
ITGB3	ITGA2B,ITGB3,40,471,0,0,ITGA2B,45,453,3,64,0.941435
AKT1	STK11,AKT1,27,293,2,37,STK11,30,288,1,4,0.780143
PPARD	NCOR2,PPARD,28,269,6,34,NCOR2,16,19,0,6,0.586666
PSMD10	PSMC5,PSMD10,33,224,1,13,PSMC5,20,65,0,6,0.978705
IFNB1	IFNB1,IFNB1,13,163,3,26,IFNB1,13,163,3,26,0.232337
RAB13	OCRL,RAB13,21,163,4,14,OCRL,19,139,0,2,0.152292
PSMD10	PSMC1,PSMD10,40,224,3,13,PSMC1,25,71,1,22,0.966048
SIRPA	SIRPA,SIRPA,21,122,1,12,SIRPA,21,122,1,12,0.935656
CDC25A	DUSP8,CDC25A,28,102,0,16,DUSP8,29,118,1,21,0.999985
PSMD10	PSMC4,PSMD10,38,224,3,13,PSMC4,25,72,1,27,0.981617
APP	APBA2,APP,13,14,0,10,APBA2,29,188,2,11,0.951260
LYN	PAG1,LYN,26,96,1,29,PAG1,21,34,0,4,1.000000
SMAD7	YAP1,SMAD7,11,14,4,17,YAP1,13,36,0,3,0.997747
HEXA	HEXB,HEXA,38,492,4,39,HEXB,38,481,0,17,0.645865
SUMO1	RNF4,SUMO1,17,82,1,8,RNF4,11,25,0,10,0.995750
COL2A1	HLA-DRB1,COL2A1,13,14,0,18,HLA-DRB1,20,186,3,18,0.950404
TNFSF11	TNFSF11,TNFSF11,28,156,7,22,TNFSF11,28,156,7,22,0.018647
JUP	APC,JUP,69,515,1,27,APC,39,44,0,5,0.998961
TBC1D20	RAB1B,TBC1D20,34,281,1,30,RAB1B,24,172,1,16,0.985793
CDK4	CDK7,CDK4,22,291,1,7,CDK7,24,289,1,22,0.681492
YWHAZ	STK11,YWHAZ,22,243,1,18,STK11,22,241,0,4,0.877154
